app_id,title,description,tags,price_final,date_release,rating,positive_ratio,user_reviews
238010,Deus Ex: Human Revolution - Director's Cut,"You play Adam Jensen, an ex-SWAT specialist who's been handpicked to oversee the defensive needs of one of America's most experimental biotechnology firms. Your job is to safeguard company secrets, but when a black ops team breaks in and kills the very scientists you were hired to protect, everything you thought you knew about your job...","[""Cyberpunk"", ""Stealth"", ""RPG"", ""Sci-fi"", ""FPS"", ""Action"", ""Singleplayer"", ""Story Rich"", ""Great Soundtrack"", ""Transhumanism"", ""Dystopian"", ""First-Person"", ""Atmospheric"", ""Adventure"", ""Inventory Management"", ""Immersive"", ""Shooter"", ""Immersive Sim"", ""Futuristic"", ""Replay Value""]",19.99,2013-10-25,Very Positive,92,21249
413420,Danganronpa 2: Goodbye Despair,"Jabberwock Island—You and your classmates were ready for fun in the sun until Monokuma returned to restart his murderous game! Trapped in a kill-or-be-killed situation, your only hope rests in solving the island’s mysteries.","[""Anime"", ""Detective"", ""Visual Novel"", ""Mystery"", ""Story Rich"", ""Great Soundtrack"", ""Singleplayer"", ""Psychological Horror"", ""Adventure"", ""Dark Comedy"", ""Puzzle"", ""Horror"", ""Atmospheric"", ""Dark"", ""Comedy"", ""Memes"", ""Dating Sim"", ""Mature"", ""Funny"", ""Walking Simulator""]",19.99,2016-04-18,Overwhelmingly Positive,96,21129
641990,The Escapists 2,"Craft, Steal, Brawl and Escape! It’s time to bust out of the toughest prisons in the world as you return to the life of an inmate in The Escapists 2, now with multiplayer! Have you got what it takes to escape?","[""Multiplayer"", ""Strategy"", ""Pixel Graphics"", ""Online Co-Op"", ""Co-op"", ""2D"", ""Crafting"", ""Simulation"", ""Singleplayer"", ""Indie"", ""Local Co-Op"", ""Sandbox"", ""Stealth"", ""Character Customization"", ""Funny"", ""Puzzle"", ""Split Screen"", ""Open World"", ""Difficult"", ""Action""]",4.99,2017-08-21,Very Positive,90,21000
11020,TrackMania Nations Forever,"A free game in the truest sense of the word, TrackMania Nations Forever lets you drive at mind-blowing speeds on fun and spectacular tracks in solo and multiplayer modes.TrackMania Nations Forever offers a new ""Forever"" version of the Stadium environment, a solid solo mode and 65 brand new, progressively challenging tracks.","[""Racing"", ""Free to Play"", ""Multiplayer"", ""Automobile Sim"", ""Singleplayer"", ""Level Editor"", ""Arcade"", ""Competitive"", ""Simulation"", ""Controller"", ""Massively Multiplayer"", ""Action"", ""Sports"", ""Difficult"", ""Sandbox"", ""Casual"", ""Adventure"", ""Co-op"", ""First-Person"", ""Indie""]",0.0,2008-04-16,Very Positive,89,20882
261030,The Walking Dead: Season Two,"The Walking Dead: Season Two continues the story of Clementine, a young girl orphaned by the undead apocalypse. Left to fend for herself, she has been forced to learn how to survive in a world gone mad.","[""Zombies"", ""Adventure"", ""Story Rich"", ""Episodic"", ""Point & Click"", ""Singleplayer"", ""Female Protagonist"", ""Drama"", ""Atmospheric"", ""Choices Matter"", ""Horror"", ""Choose Your Own Adventure"", ""Comic Book"", ""Emotional"", ""Mature"", ""Survival"", ""Post-apocalyptic"", ""Cinematic"", ""Action"", ""Quick-Time Events""]",14.99,2013-12-17,Overwhelmingly Positive,96,20870
475150,Titan Quest Anniversary Edition,"For its 10 year anniversary, Titan Quest will shine in new splendour. This Anniversary Edition combines both Titan Quest and Titan Quest Immortal Throne in one game, and has been given a massive overhaul for the ultimate ARPG experience.","[""RPG"", ""Hack and Slash"", ""Action RPG"", ""Loot"", ""Mythology"", ""Multiplayer"", ""Co-op"", ""Singleplayer"", ""Classic"", ""Action"", ""Adventure"", ""Fantasy"", ""Isometric"", ""Top-Down"", ""Open World"", ""Atmospheric"", ""Great Soundtrack"", ""Story Rich"", ""Dungeon Crawler"", ""Level Editor""]",19.99,2016-08-31,Very Positive,91,20784
4700,Total War: MEDIEVAL II – Definitive Edition,"Spanning the most turbulent era in Western history, your quest for territory and power takes you through Europe, Africa, the Middle East, and even onto the shores of the New World.","[""Strategy"", ""Medieval"", ""Historical"", ""Turn-Based Strategy"", ""Grand Strategy"", ""War"", ""RTS"", ""Tactical"", ""Singleplayer"", ""Multiplayer"", ""Moddable"", ""Military"", ""Turn-Based"", ""Real Time Tactics"", ""Classic"", ""Simulation"", ""Action"", ""Sandbox"", ""Great Soundtrack"", ""4X""]",24.99,2007-11-27,Overwhelmingly Positive,95,20732
314160,Microsoft Flight Simulator X: Steam Edition,"Take to the skies in the World’s favourite flight simulator! The multi award winning Microsoft Flight Simulator X lands on Steam for the first time. Take off from anywhere in the world, flying some of the world’s most iconic aircraft to any one of 24,000 destinations.","[""Flight"", ""Simulation"", ""Realistic"", ""Multiplayer"", ""Open World"", ""Singleplayer"", ""Moddable"", ""Adventure"", ""First-Person"", ""Atmospheric"", ""VR"", ""Action"", ""Difficult"", ""Massively Multiplayer"", ""Co-op"", ""Strategy"", ""Third Person"", ""Military"", ""Local Multiplayer"", ""Sandbox""]",24.99,2014-12-18,Very Positive,85,20560
324800,Shadow Warrior 2,"Shadow Warrior 2 is the stunning evolution of Flying Wild Hog’s offbeat first-person shooter starring the brash warrior Lo Wang, who must again wield a devastating combination of guns, blades, magic and wit to strike down the demonic legions overwhelming the world.","[""Action"", ""Looter Shooter"", ""Gore"", ""FPS"", ""Co-op"", ""Multiplayer"", ""Ninja"", ""Hack and Slash"", ""Swordplay"", ""Shooter"", ""First-Person"", ""Comedy"", ""Open World"", ""Demons"", ""Funny"", ""Loot"", ""Singleplayer"", ""Adventure"", ""Parkour"", ""Memes""]",29.99,2016-10-13,Very Positive,87,20382
420290,Blackwake,"Blackwake is a multiplayer naval FPS focused on teamwork and cooperation. Fire the cannons, sink enemy ships or board them with firearms and steel.","[""Pirates"", ""Multiplayer"", ""Naval Combat"", ""Naval"", ""Team-Based"", ""Action"", ""First-Person"", ""Co-op"", ""Strategy"", ""Funny"", ""FPS"", ""Early Access"", ""Sailing"", ""Indie"", ""Swordplay"", ""Open World"", ""Casual"", ""Violent"", ""Atmospheric"", ""Adventure""]",4.99,2020-02-19,Very Positive,82,20367
380,Half-Life 2: Episode One,"Half-Life 2 has sold over 4 million copies worldwide, and earned over 35 Game of the Year Awards. Episode One is the first in a series of games that reveal the aftermath of Half-Life 2 and launch a journey beyond City 17. Also features two multiplayer games. Half-Life 2 not required.","[""FPS"", ""Action"", ""Sci-fi"", ""Singleplayer"", ""First-Person"", ""Story Rich"", ""Shooter"", ""Classic"", ""Dystopian"", ""Aliens"", ""Adventure"", ""Zombies"", ""Episodic"", ""Atmospheric"", ""Silent Protagonist"", ""Great Soundtrack"", ""Short"", ""Puzzle"", ""Cinematic"", ""Moddable""]",7.99,2007-10-10,Overwhelmingly Positive,95,20221
247080,Crypt of the NecroDancer,"Crypt of the NecroDancer is an award winning hardcore roguelike rhythm game. Move to the music and deliver beatdowns to the beat! Groove to the epic Danny Baranowsky soundtrack, or select songs from your own MP3 collection!","[""Rhythm"", ""Perma Death"", ""Roguelike"", ""Mystery Dungeon"", ""Dungeon Crawler"", ""Action Roguelike"", ""Difficult"", ""Female Protagonist"", ""Roguelite"", ""Music-Based Procedural Generation"", ""Grid-Based Movement"", ""Pixel Graphics"", ""Hack and Slash"", ""2D"", ""Procedural Generation"", ""Magic"", ""RPG"", ""Top-Down"", ""Action"", ""Fantasy""]",14.99,2015-04-23,Overwhelmingly Positive,95,20212
460790,Bayonetta,PlatinumGames’ universally acclaimed action masterpiece finally comes to PC. Experience the over-the-top stylish action in 60fps at unlocked HD resolutions. The definitive way to play: being bad never felt so good.,"[""Action"", ""Female Protagonist"", ""Hack and Slash"", ""Sexual Content"", ""Nudity"", ""Singleplayer"", ""Spectacle fighter"", ""Mature"", ""Great Soundtrack"", ""Character Action Game"", ""Adventure"", ""Fast-Paced"", ""Third Person"", ""Fantasy"", ""Beat 'em up"", ""Comedy"", ""Anime"", ""Gore"", ""Classic"", ""Atmospheric""]",19.99,2017-04-11,Very Positive,92,20175
997070,Marvel's Avengers - The Definitive Edition,"Assemble your team of Earth’s Mightiest Heroes, embrace your powers, and live your Super Hero dreams.","[""Action"", ""Adventure"", ""RPG"", ""Multiplayer"", ""Superhero"", ""Open World"", ""Online Co-Op"", ""Singleplayer"", ""Cinematic"", ""Third Person"", ""Comic Book"", ""Loot"", ""Co-op"", ""Sci-fi"", ""PvE"", ""Fantasy"", ""Combat"", ""Team-Based"", ""Story Rich"", ""Co-op Campaign""]",5.99,2020-09-04,Mixed,67,19942
1520470,Soul Dossier,"Soul Dossier is a multiplayer game based on Oriental culture (5vS1). The game is based on a variety of traditional Oriental cultures, including five elements, eight diagrams and folklore.","[""Sexual Content"", ""Nudity"", ""Free to Play"", ""Mature"", ""Horror"", ""Multiplayer"", ""Hentai"", ""Female Protagonist"", ""Action"", ""Survival"", ""Online Co-Op"", ""NSFW"", ""PvP"", ""3D Platformer"", ""Team-Based"", ""3D"", ""Massively Multiplayer"", ""Anime"", ""Action-Adventure"", ""Adventure""]",0.0,2021-03-01,Very Positive,80,19925
248820,Risk of Rain,"Risk of Rain is an action platformer with roguelike elements. With permanent death as a primary feature, players will have to play their best to get as far as possible. Fight on a mysterious planet with randomly spawning enemies and bosses, either alone or with 3 friends in online co-op.","[""Action Roguelike"", ""Roguelike"", ""Indie"", ""Platformer"", ""Action"", ""Pixel Graphics"", ""Great Soundtrack"", ""Online Co-Op"", ""Difficult"", ""Perma Death"", ""Co-op"", ""2D"", ""Local Co-Op"", ""Roguelite"", ""Multiplayer"", ""RPG"", ""Singleplayer"", ""Addictive"", ""Replay Value"", ""Survival""]",1.99,2013-11-08,Very Positive,93,19920
368230,Kingdom: Classic,"Kingdom is a 2D sidescrolling strategy/resource management hybrid with a minimalist feel wrapped in a beautiful, modern pixel art aesthetic.","[""Free to Play"", ""Singleplayer"", ""Simulation"", ""Strategy"", ""Base Building"", ""Building"", ""RPG"", ""Management"", ""2D"", ""Casual"", ""Fantasy"", ""Resource Management"", ""Survival"", ""Adventure"", ""Pixel Graphics"", ""City Builder"", ""Indie"", ""Colony Sim"", ""Tower Defense"", ""Atmospheric""]",0.0,2015-10-21,Very Positive,90,19909
372000,Tree of Savior (English Ver.),Tree of Savior(abbreviated as TOS thereafter) is an MMORPG in which you embark on a journey to search for the goddesses in the world of chaos. Fairy-tale like colors accompanied with beautiful graphics in TOS will have you reminiscing about precious moments all throughout the game.,"[""MMORPG"", ""RPG"", ""Massively Multiplayer"", ""Anime"", ""Fantasy"", ""Adventure"", ""Cute"", ""Action"", ""Multiplayer"", ""Open World"", ""Isometric"", ""Action RPG"", ""Co-op"", ""Hack and Slash"", ""PvP"", ""PvE"", ""Memes"", ""CRPG"", ""Exploration"", ""Free to Play""]",0.0,2016-03-28,Mixed,64,19907
1094520,Sands of Salzaar,"Bringing you to an exotic desert where you’ll recruit, train, and guide your troops into battle against rival cities and factions. Embark on an adventure that’s uniquely yours; Customizable characters, professions, and factions. The land is filled with a variety of hidden secrets.","[""Open World"", ""RPG"", ""Strategy"", ""War"", ""Indie"", ""Adventure"", ""Singleplayer"", ""Sandbox"", ""Character Customization"", ""Hack and Slash"", ""Action RPG"", ""Story Rich"", ""Early Access"", ""Top-Down"", ""Multiplayer"", ""Martial Arts"", ""Anime"", ""Mature"", ""Moddable"", ""Action""]",14.99,2021-12-15,Very Positive,83,19889
39140,FINAL FANTASY VII,"The RPG classic FINAL FANTASY VII returns to PC, now with brand new online features!","[""JRPG"", ""RPG"", ""Classic"", ""Turn-Based"", ""Story Rich"", ""Singleplayer"", ""Great Soundtrack"", ""Fantasy"", ""Retro"", ""Adventure"", ""Party-Based RPG"", ""Epic"", ""Sci-fi"", ""Open World"", ""Cyberpunk"", ""Atmospheric"", ""Exploration"", ""Dystopian"", ""1990's"", ""Strategy""]",11.99,2013-07-04,Very Positive,92,19875
447020,Farming Simulator 17,"Take on the role of a modern farmer in Farming Simulator 17! Explore farming possibilities in a new North American environment. Drive over 250 farming vehicles and equipment from over 75 manufacturers, including new brands such as Challenger, Fendt, Valtra or Massey Ferguson.","[""Farming Sim"", ""Simulation"", ""Automobile Sim"", ""Multiplayer"", ""Agriculture"", ""Open World"", ""Realistic"", ""Economy"", ""Driving"", ""Moddable"", ""Singleplayer"", ""Management"", ""First-Person"", ""Co-op"", ""Online Co-Op"", ""Family Friendly"", ""Third Person"", ""Sandbox"", ""Strategy"", ""Great Soundtrack""]",14.99,2016-10-24,Very Positive,93,19812
1284410,GWENT: The Witcher Card Game,Command mighty Witcher-world heroes in epic online PvP card battles!,"[""Free to Play"", ""Strategy"", ""Card Game"", ""RPG"", ""Multiplayer"", ""Deckbuilding"", ""Trading Card Game"", ""Fantasy"", ""PvP"", ""Singleplayer"", ""Nudity"", ""Turn-Based"", ""Sexual Content"", ""Great Soundtrack"", ""Difficult"", ""Casual"", ""Board Game"", ""Card Battler"", ""Atmospheric"", ""Mature""]",0.0,2020-05-19,Very Positive,88,19791
903950,Last Oasis,"Nomadic Survival MMO. Build wooden walking machines to travel to new lands. Create clans and fight for territory. Resources deplete fast, so take your sword and scavenge, pirate, and trade to stay alive.","[""Massively Multiplayer"", ""Survival"", ""Open World"", ""Action"", ""Adventure"", ""RPG"", ""Indie"", ""Crafting"", ""Multiplayer"", ""Building"", ""Sandbox"", ""PvP"", ""Early Access"", ""Third Person"", ""Post-apocalyptic"", ""Violent"", ""PvE"", ""Economy"", ""Swordplay"", ""MMORPG""]",29.99,2020-03-26,Mixed,64,19779
1962663,Call of Duty®: Warzone™ 2.0,"Welcome to Warzone™ 2.0, the massive free-to-play combat arena which now features the brand-new map, Al Mazrah.","[""Free to Play"", ""Action"", ""Multiplayer"", ""Battle Royale"", ""FPS"", ""Shooter"", ""Violent"", ""First-Person"", ""Gore"", ""Military"", ""PvP"", ""Online Co-Op"", ""Co-op"", ""Survival"", ""Realistic"", ""Open World"", ""Singleplayer"", ""Atmospheric"", ""Third Person"", ""Adventure""]",0.0,2022-11-16,Mostly Negative,34,19770
24240,PAYDAY™ The Heist,"Take on the role of a hardened career criminal executing intense, dynamic heists in constant pursuit of the next “big score”","[""FPS"", ""Action"", ""Co-op"", ""Heist"", ""Multiplayer"", ""Crime"", ""Online Co-Op"", ""Shooter"", ""First-Person"", ""Great Soundtrack"", ""Team-Based"", ""Stealth"", ""Difficult"", ""Tactical"", ""Strategy"", ""Singleplayer"", ""Simulation"", ""RPG"", ""Indie"", ""Adventure""]",14.99,2011-10-20,Very Positive,92,19761
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,"Valiant Hearts : The Great War is the story of 4 crossed destinies and a broken love in a world torn apart. Dive into a 2D animated comic book adventure, mixing exploration, action and puzzles. Lost in the middle of the trenches, play as each of the 4 strangers, relive the War and help a young German soldier find his love.","[""Atmospheric"", ""Historical"", ""World War I"", ""Adventure"", ""War"", ""Story Rich"", ""Drama"", ""2D"", ""Puzzle"", ""Great Soundtrack"", ""Singleplayer"", ""Emotional"", ""Dog"", ""Side Scroller"", ""Platformer"", ""Action"", ""Education"", ""Comic Book"", ""Music"", ""Indie""]",14.99,2014-06-25,Overwhelmingly Positive,95,19732
1468260,Leaf Blower Revolution - Idle Game,"Leaf Blower Revolution is a Free to Play idle game where you blow away leaves with nuclear leaf blowers, unlock upgrades, earn achievements, and more. Try out Leaf Blower Revolution now and watch numbers going up!","[""Idler"", ""Free to Play"", ""Clicker"", ""Pixel Graphics"", ""Relaxing"", ""Casual"", ""Funny"", ""Indie"", ""2D"", ""Top-Down"", ""Singleplayer"", ""Atmospheric"", ""Colorful"", ""Farming Sim"", ""Collectathon"", ""Crafting"", ""Exploration"", ""Physics"", ""Great Soundtrack"", ""Souls-like""]",0.0,2020-12-04,Very Positive,94,19629
589290,Holdfast: Nations At War,Fight on multiple fronts in Holdfast: Nations At War - A multiplayer first and third-person shooter set during the great Napoleonic Era and WW1. Charge into battle with over 150 players per server!,"[""Historical"", ""Multiplayer"", ""War"", ""Strategy"", ""Military"", ""Massively Multiplayer"", ""Action"", ""Simulation"", ""FPS"", ""Naval"", ""Team-Based"", ""Shooter"", ""Tactical"", ""Third-Person Shooter"", ""First-Person"", ""Indie"", ""Moddable"", ""Wargame"", ""Naval Combat"", ""Third Person""]",19.99,2020-03-05,Very Positive,90,19602
